episode_id,policy_freq,profile,method,value,episode_length,collision,mean_speed,lane_0_time,lane_1_time,lane_2_time,lane_3_time,speed_violation_count,tailgating_violation_count,braking_violation_count,lane_keeping_violation_count,lane_change_tailgating_violation_count,lane_change_braking_violation_count,collision_violation_count,lane_change_collision_violation_count,total_cost,total_avoided_cost,total_reward,unsafe_frames,unsafe_slow_count,unsafe_lane_left_count,unsafe_lane_right_count,unsafe_faster_count,unsafe_idle_count,unsafe_ttc_frames,unsafe_ttc_slow_count,unsafe_ttc_lane_left_count,unsafe_ttc_lane_right_count,unsafe_ttc_faster_count,unsafe_ttc_idle_count,mean_iterations_to_converge,convergence_rate,outcome_unchanged_count,outcome_naively_augmented_count,outcome_scps_augmented_count,outcome_projection_count
223,1,cautious,nop,nan,30,1,29.798981664924852,0.0,13.0,13.0,4.0,30,0,4,14,3,2,0,0,53.0,0.0,10.758777997909814,4,0,3,1,0,0,11,0,5,2,3,1,nan,0.0,0,0,0,0
224,1,cautious,nop,nan,30,0,29.465648331591524,3.0,11.0,12.0,4.0,28,1,6,14,1,0,0,0,50.0,0.0,11.35877799790983,5,1,1,2,1,0,11,1,4,3,2,1,nan,0.0,0,0,0,0
225,1,cautious,nop,nan,30,0,29.798981664924852,4.0,9.0,12.0,5.0,30,1,4,13,0,0,1,0,48.0,0.0,11.758777997909814,3,0,0,2,1,0,8,0,2,3,3,0,nan,0.0,0,0,0,0
226,1,cautious,nop,nan,6,1,28.99493335565053,0.0,0.0,0.0,6.0,6,1,3,0,0,0,1,0,10.0,0.0,1.1587840053561282,1,0,0,1,0,0,3,0,0,2,0,1,nan,0.0,0,0,0,0
227,1,cautious,nop,nan,30,0,29.30468053188562,0.0,13.0,12.0,5.0,27,0,6,14,0,0,0,0,47.0,0.0,11.16561663826275,4,1,2,1,0,0,10,1,3,1,3,2,nan,0.0,0,0,0,0
228,1,cautious,nop,nan,13,1,29.536111534491145,5.0,6.0,2.0,0.0,13,2,3,11,0,1,1,0,30.0,0.0,3.9587779979353943,3,0,2,0,1,0,6,0,5,1,0,0,nan,0.0,0,0,0,0
229,1,cautious,nop,nan,12,1,29.15199092705139,3.0,3.0,6.0,0.0,10,0,2,7,0,1,2,0,20.0,0.0,3.3929556449846663,2,2,0,0,0,0,5,2,3,0,0,0,nan,0.0,0,0,0,0
230,1,cautious,nop,nan,30,0,29.798981664924852,4.0,6.0,1.0,19.0,30,0,1,9,1,1,0,0,42.0,0.0,11.758777997909814,1,0,0,1,0,0,5,0,1,3,1,0,nan,0.0,0,0,0,0
231,1,cautious,nop,nan,30,0,29.798981664924852,0.0,15.0,12.0,3.0,30,0,4,14,1,1,0,1,50.0,0.0,11.758777997909814,3,0,2,1,0,0,8,0,2,3,2,1,nan,0.0,0,0,0,0
232,1,cautious,nop,nan,17,1,29.057026717971862,8.0,9.0,0.0,0.0,15,1,4,17,1,1,0,1,39.0,0.0,5.158778168220868,4,1,2,1,0,0,6,1,2,1,1,1,nan,0.0,0,0,0,0
233,1,cautious,nop,nan,30,0,29.798981664924852,7.0,11.0,12.0,0.0,30,0,2,17,1,3,0,1,53.0,0.0,11.758777997909814,1,0,0,1,0,0,7,0,2,3,1,1,nan,0.0,0,0,0,0
234,1,cautious,nop,nan,17,1,29.645261761632128,13.0,2.0,2.0,0.0,17,1,2,14,0,1,1,0,35.0,0.0,5.55877799790985,1,0,0,0,0,1,3,0,0,1,0,2,nan,0.0,0,0,0,0
235,1,cautious,nop,nan,30,0,29.798981664924852,6.0,18.0,6.0,0.0,30,0,4,24,1,0,0,0,59.0,0.0,11.758777997909814,3,0,1,2,0,0,8,0,3,2,2,1,nan,0.0,0,0,0,0
236,1,cautious,nop,nan,30,0,29.798981664924852,5.0,7.0,14.0,4.0,30,0,4,12,2,1,0,0,49.0,0.0,11.758777997909814,2,0,1,1,0,0,11,0,4,4,0,3,nan,0.0,0,0,0,0
237,1,cautious,nop,nan,30,0,25.465814901324038,19.0,7.0,4.0,0.0,13,9,9,25,1,0,0,0,57.0,0.0,6.558977881588847,16,4,9,2,1,0,11,3,3,3,1,1,nan,0.0,0,0,0,0
238,1,cautious,nop,nan,30,0,29.798981664924852,8.0,4.0,9.0,9.0,30,0,2,11,1,0,0,0,44.0,0.0,11.758777997909814,1,0,0,1,0,0,5,0,1,2,2,0,nan,0.0,0,0,0,0
239,1,cautious,nop,nan,22,1,29.725884088533892,0.0,7.0,15.0,0.0,22,1,1,8,0,1,1,0,33.0,0.0,7.558777997909825,1,0,0,0,0,1,3,0,1,1,0,1,nan,0.0,0,0,0,0
240,1,cautious,nop,nan,25,1,29.758777997909824,4.0,3.0,9.0,9.0,25,2,4,8,1,0,0,0,40.0,0.0,8.75877799790982,4,0,1,2,1,0,7,0,3,2,1,1,nan,0.0,0,0,0,0
241,1,cautious,nop,nan,21,1,29.71283094989265,0.0,2.0,7.0,12.0,21,0,5,2,3,1,0,1,32.0,0.0,7.1587779979098265,2,0,1,1,0,0,10,0,3,2,2,3,nan,0.0,0,0,0,0
242,1,cautious,nop,nan,30,0,29.798981664924852,22.0,8.0,0.0,0.0,30,1,3,30,0,0,1,0,64.0,0.0,11.758777997909814,1,0,0,0,0,1,3,0,0,1,1,1,nan,0.0,0,0,0,0
243,1,cautious,nop,nan,30,0,29.798981664924852,0.0,0.0,4.0,26.0,30,0,0,0,0,0,0,0,30.0,0.0,11.758777997909814,0,0,0,0,0,0,1,0,1,0,0,0,nan,0.0,0,0,0,0
244,1,cautious,nop,nan,30,0,29.798981664924852,2.0,15.0,8.0,5.0,30,2,4,16,2,2,0,0,56.0,0.0,11.758777997909814,5,0,3,1,0,1,8,0,4,2,0,2,nan,0.0,0,0,0,0
245,1,cautious,nop,nan,30,0,29.798981664924852,12.0,11.0,7.0,0.0,30,0,2,23,2,3,0,1,60.0,0.0,11.758777997909814,2,0,1,1,0,0,7,0,2,4,0,1,nan,0.0,0,0,0,0
246,1,cautious,nop,nan,30,0,29.13345529037975,4.0,9.0,4.0,13.0,27,0,3,13,1,0,0,0,44.0,0.0,10.960146348455702,2,0,1,1,0,0,5,0,1,2,1,1,nan,0.0,0,0,0,0
247,1,cautious,nop,nan,30,0,29.798981664924852,10.0,4.0,4.0,12.0,30,0,1,15,0,0,0,0,46.0,0.0,11.758777997909814,1,0,0,1,0,0,4,0,2,1,1,0,nan,0.0,0,0,0,0
248,1,cautious,nop,nan,26,1,27.155020000055494,10.0,6.0,10.0,0.0,17,0,1,16,2,2,0,2,38.0,0.0,6.4412208000577165,7,6,1,0,0,0,4,2,0,1,0,1,nan,0.0,0,0,0,0
249,1,cautious,nop,nan,30,0,29.798981664924852,3.0,13.0,6.0,8.0,30,0,5,17,1,1,0,0,54.0,0.0,11.758777997909814,2,0,2,0,0,0,11,0,4,3,3,1,nan,0.0,0,0,0,0
250,1,cautious,nop,nan,30,0,29.798981664924852,0.0,5.0,16.0,9.0,30,0,2,5,1,0,0,0,38.0,0.0,11.758777997909814,0,0,0,0,0,0,6,0,2,2,2,0,nan,0.0,0,0,0,0
251,1,cautious,nop,nan,30,0,29.798981664924852,2.0,3.0,12.0,13.0,30,0,2,6,2,2,0,1,42.0,0.0,11.758777997909814,2,0,2,0,0,0,8,0,3,3,1,1,nan,0.0,0,0,0,0
252,1,cautious,nop,nan,21,1,29.71283094989265,7.0,6.0,1.0,7.0,21,1,4,12,2,3,0,2,43.0,0.0,7.1587779979098265,3,0,1,2,0,0,7,0,2,3,2,0,nan,0.0,0,0,0,0
253,1,cautious,nop,nan,30,0,29.798981664924852,5.0,6.0,10.0,9.0,30,0,3,10,0,0,0,0,43.0,0.0,11.758777997909814,1,0,0,1,0,0,8,0,2,3,0,3,nan,0.0,0,0,0,0
254,1,cautious,nop,nan,30,0,29.798981664924852,16.0,11.0,3.0,0.0,30,0,3,27,2,2,0,1,64.0,0.0,11.758777997909814,1,0,1,0,0,0,7,0,3,1,1,2,nan,0.0,0,0,0,0
255,1,cautious,nop,nan,30,0,29.798981664924852,0.0,1.0,13.0,16.0,30,0,1,1,2,2,0,1,36.0,0.0,11.758777997909814,1,0,1,0,0,0,6,0,2,4,0,0,nan,0.0,0,0,0,0
256,1,cautious,nop,nan,30,0,29.798981664924852,4.0,15.0,11.0,0.0,30,0,4,20,2,2,0,0,58.0,0.0,11.758777997909814,3,0,1,2,0,0,9,0,3,4,1,1,nan,0.0,0,0,0,0
257,1,cautious,nop,nan,30,0,29.798981664924852,26.0,4.0,0.0,0.0,30,0,1,30,0,0,0,0,61.0,0.0,11.758777997909814,1,0,0,1,0,0,2,0,1,1,0,0,nan,0.0,0,0,0,0
258,1,cautious,nop,nan,12,1,29.49745416262383,12.0,0.0,0.0,0.0,11,0,3,12,0,0,1,0,26.0,0.0,3.558777998059438,1,1,0,0,0,0,3,1,2,0,0,0,nan,0.0,0,0,0,0
259,1,cautious,nop,nan,30,0,29.798981664924852,0.0,16.0,11.0,3.0,30,1,6,16,2,0,0,0,55.0,0.0,11.758777997909814,4,0,2,1,1,0,12,0,3,4,1,4,nan,0.0,0,0,0,0
260,1,cautious,nop,nan,14,1,29.569246424846778,8.0,6.0,0.0,0.0,13,0,4,14,0,0,1,0,31.0,0.0,4.3587779979141965,2,1,1,0,0,0,6,1,2,1,0,2,nan,0.0,0,0,0,0
261,1,cautious,nop,nan,25,1,29.758777997909824,2.0,2.0,7.0,14.0,25,1,3,5,1,1,1,0,36.0,0.0,8.75877799790982,2,0,2,0,0,0,6,0,4,0,1,1,nan,0.0,0,0,0,0
262,1,cautious,nop,nan,30,0,29.798981664924852,0.0,0.0,10.0,20.0,30,0,2,0,0,0,0,0,32.0,0.0,11.758777997909814,1,0,0,1,0,0,4,0,1,1,1,1,nan,0.0,0,0,0,0
263,1,cautious,nop,nan,30,0,29.46564847351737,0.0,10.0,15.0,5.0,28,1,4,10,0,0,0,0,43.0,0.0,11.358778168220844,4,1,1,1,1,0,7,1,2,2,1,1,nan,0.0,0,0,0,0
264,1,cautious,nop,nan,30,0,29.465648331591524,8.0,8.0,2.0,12.0,28,0,4,16,1,1,0,0,50.0,0.0,11.35877799790983,1,0,1,0,0,0,7,1,1,3,2,0,nan,0.0,0,0,0,0
265,1,cautious,nop,nan,30,0,29.798981664924852,14.0,12.0,4.0,0.0,30,0,4,26,0,1,0,0,61.0,0.0,11.758777997909814,3,0,2,1,0,0,8,0,3,1,2,2,nan,0.0,0,0,0,0
266,1,cautious,nop,nan,3,1,27.99984829440037,3.0,0.0,0.0,0.0,3,1,2,3,0,0,0,0,9.0,0.0,-0.040018204671955604,2,0,1,1,0,0,2,0,1,1,0,0,nan,0.0,0,0,0,0
267,1,cautious,nop,nan,30,0,29.798981664924852,4.0,10.0,3.0,13.0,30,0,1,14,0,0,0,0,45.0,0.0,11.758777997909814,1,0,1,0,0,0,4,0,3,0,1,0,nan,0.0,0,0,0,0
268,1,cautious,nop,nan,30,0,29.798981664924852,11.0,11.0,2.0,6.0,30,1,2,23,2,2,0,1,60.0,0.0,11.758777997909814,2,0,1,1,0,0,5,0,3,1,1,0,nan,0.0,0,0,0,0
269,1,cautious,nop,nan,30,0,29.798981664924852,0.0,6.0,19.0,5.0,29,0,3,7,0,1,0,0,40.0,0.0,11.758777997909814,2,1,1,0,0,0,6,1,1,2,1,1,nan,0.0,0,0,0,0
270,1,cautious,nop,nan,30,0,29.798981664924852,12.0,9.0,5.0,4.0,30,0,4,22,2,2,0,2,60.0,0.0,11.758777997909814,3,0,2,1,0,0,11,0,5,2,2,2,nan,0.0,0,0,0,0
271,1,cautious,nop,nan,28,1,29.784623212419486,0.0,0.0,14.0,14.0,28,1,3,0,2,0,0,0,34.0,0.0,9.958777997909817,2,0,1,0,0,1,6,0,2,1,0,3,nan,0.0,0,0,0,0
272,1,cautious,nop,nan,22,1,29.537449596403466,11.0,11.0,0.0,0.0,20,0,4,21,0,1,1,0,46.0,0.0,7.3929556448350535,4,1,1,2,0,0,8,1,1,3,3,0,nan,0.0,0,0,0,0
273,1,cautious,nop,nan,30,0,29.798981664924852,2.0,2.0,1.0,25.0,30,0,0,5,0,0,0,0,35.0,0.0,11.758777997909814,0,0,0,0,0,0,1,0,1,0,0,0,nan,0.0,0,0,0,0
274,1,cautious,nop,nan,30,0,29.46564833159152,0.0,1.0,18.0,11.0,28,0,3,2,1,1,0,1,35.0,0.0,11.358777997909822,4,1,2,1,0,0,8,1,2,3,2,0,nan,0.0,0,0,0,0
275,1,cautious,nop,nan,30,0,29.798981664924852,0.0,9.0,7.0,14.0,30,0,4,9,2,0,0,0,45.0,0.0,11.758777997909814,4,0,3,1,0,0,9,0,3,2,0,4,nan,0.0,0,0,0,0
276,1,cautious,nop,nan,30,0,29.798981664924852,0.0,1.0,17.0,12.0,30,0,1,1,1,1,0,0,34.0,0.0,11.758777997909814,1,0,0,1,0,0,4,0,1,2,1,0,nan,0.0,0,0,0,0
277,1,cautious,nop,nan,30,0,29.798981664924852,0.0,2.0,21.0,7.0,30,0,1,2,0,0,0,0,33.0,0.0,11.758777997909814,0,0,0,0,0,0,5,0,1,3,1,0,nan,0.0,0,0,0,0
278,1,cautious,nop,nan,21,1,29.71283094989265,9.0,8.0,1.0,3.0,20,2,4,18,0,1,1,0,45.0,0.0,7.1587779979098265,3,1,0,0,1,1,5,1,1,0,1,2,nan,0.0,0,0,0,0
279,1,cautious,nop,nan,30,0,29.798981664924852,6.0,7.0,11.0,6.0,30,0,4,13,3,2,0,2,52.0,0.0,11.758777997909814,2,0,0,2,0,0,10,0,2,4,1,3,nan,0.0,0,0,0,0
280,1,cautious,nop,nan,30,0,29.798981664924852,16.0,14.0,0.0,0.0,30,0,1,30,1,0,0,0,62.0,0.0,11.758777997909814,1,0,1,0,0,0,3,0,1,1,1,0,nan,0.0,0,0,0,0
281,1,cautious,nop,nan,30,0,29.798981664924852,4.0,15.0,5.0,6.0,30,0,3,19,1,1,0,1,54.0,0.0,11.758777997909814,0,0,0,0,0,0,7,0,2,2,1,2,nan,0.0,0,0,0,0
282,1,cautious,nop,nan,9,1,28.869321318929703,4.0,5.0,0.0,0.0,7,1,5,9,0,1,2,0,23.0,0.0,2.192955674814694,5,2,1,1,1,0,6,2,1,1,2,0,nan,0.0,0,0,0,0
283,1,cautious,nop,nan,30,0,29.798981664924852,0.0,7.0,18.0,5.0,30,0,4,7,4,1,0,1,46.0,0.0,11.758777997909814,2,0,2,0,0,0,8,0,3,2,1,2,nan,0.0,0,0,0,0
284,1,cautious,nop,nan,30,0,29.465648331612204,9.0,21.0,0.0,0.0,28,0,5,30,3,2,0,2,68.0,0.0,11.358777997934647,4,1,1,2,0,0,11,1,5,3,1,1,nan,0.0,0,0,0,0
285,1,cautious,nop,nan,30,0,29.798981664924852,22.0,6.0,2.0,0.0,30,0,1,27,1,1,0,0,60.0,0.0,11.758777997909814,1,0,1,0,0,0,3,0,1,1,1,0,nan,0.0,0,0,0,0
286,1,cautious,nop,nan,30,0,29.798981664924852,10.0,6.0,10.0,4.0,30,0,0,16,2,1,0,0,49.0,0.0,11.758777997909814,1,0,1,0,0,0,6,0,2,4,0,0,nan,0.0,0,0,0,0
287,1,cautious,nop,nan,30,0,28.965648332423847,6.0,7.0,11.0,6.0,26,0,3,14,2,1,0,1,46.0,0.0,10.758777998908615,2,1,1,0,0,0,6,1,2,1,0,2,nan,0.0,0,0,0,0
288,1,cautious,nop,nan,30,0,29.46564833159213,9.0,10.0,3.0,8.0,28,0,6,20,2,1,0,0,57.0,0.0,11.358777997910554,6,1,3,2,0,0,12,1,5,2,3,1,nan,0.0,0,0,0,0
289,1,cautious,nop,nan,30,0,29.798981664924852,10.0,20.0,0.0,0.0,30,0,3,30,0,1,0,0,64.0,0.0,11.758777997909814,3,0,1,2,0,0,8,0,2,3,1,2,nan,0.0,0,0,0,0
290,1,cautious,nop,nan,30,0,29.798981664924852,5.0,12.0,12.0,1.0,30,0,1,17,0,0,0,0,48.0,0.0,11.758777997909814,1,0,0,1,0,0,4,0,1,2,1,0,nan,0.0,0,0,0,0
291,1,cautious,nop,nan,30,0,29.798981664924852,0.0,0.0,18.0,12.0,30,0,1,0,0,0,0,0,31.0,0.0,11.758777997909814,1,0,0,1,0,0,6,0,2,3,0,1,nan,0.0,0,0,0,0
292,1,cautious,nop,nan,20,1,29.491194556043816,5.0,11.0,4.0,0.0,18,0,3,16,3,1,1,1,41.0,0.0,6.592955644835056,2,1,0,1,0,0,5,1,1,2,0,1,nan,0.0,0,0,0,0
293,1,cautious,nop,nan,30,0,29.798981664924852,11.0,13.0,1.0,5.0,30,0,5,25,2,1,0,1,63.0,0.0,11.758777997909814,1,0,0,1,0,0,7,0,2,2,1,2,nan,0.0,0,0,0,0
294,1,cautious,nop,nan,10,1,29.39694500758249,3.0,4.0,1.0,2.0,10,2,4,8,1,0,0,0,25.0,0.0,2.758778003032995,4,0,1,1,1,1,6,0,3,1,0,2,nan,0.0,0,0,0,0
295,1,cautious,nop,nan,30,0,29.798981664924852,28.0,2.0,0.0,0.0,30,0,0,29,0,0,0,0,59.0,0.0,11.758777997909814,0,0,0,0,0,0,0,0,0,0,0,0,nan,0.0,0,0,0,0
296,1,cautious,nop,nan,30,0,29.798981664924852,4.0,2.0,18.0,6.0,30,0,2,6,1,0,0,0,39.0,0.0,11.758777997909814,1,0,0,1,0,0,5,0,1,2,1,1,nan,0.0,0,0,0,0
297,1,cautious,nop,nan,12,1,29.49745416262383,3.0,1.0,8.0,0.0,12,1,2,5,1,2,0,1,23.0,0.0,3.558777998059438,2,0,1,1,0,0,5,0,4,1,0,0,nan,0.0,0,0,0,0
298,1,cautious,nop,nan,30,0,29.798981664924852,11.0,3.0,11.0,5.0,30,0,2,13,0,2,0,0,47.0,0.0,11.758777997909814,2,0,1,1,0,0,7,0,1,4,2,0,nan,0.0,0,0,0,0
299,1,cautious,nop,nan,30,0,29.798981664924852,0.0,8.0,17.0,5.0,30,1,6,8,1,1,0,1,47.0,0.0,11.758777997909814,6,0,3,2,1,0,11,0,3,4,1,3,nan,0.0,0,0,0,0
300,1,cautious,nop,nan,30,0,29.798981664924852,9.0,10.0,3.0,8.0,30,0,4,19,1,0,0,0,54.0,0.0,11.758777997909814,1,0,1,0,0,0,9,0,4,1,2,2,nan,0.0,0,0,0,0
301,1,cautious,nop,nan,30,0,29.46564833159152,3.0,10.0,13.0,4.0,28,0,5,14,4,0,0,0,51.0,0.0,11.358777997909826,4,0,3,1,0,0,12,1,5,2,1,3,nan,0.0,0,0,0,0
302,1,cautious,nop,nan,23,1,29.55756048351636,6.0,15.0,2.0,0.0,21,0,5,21,3,4,1,2,54.0,0.0,7.792955644835052,5,1,2,2,0,0,11,1,3,3,1,3,nan,0.0,0,0,0,0
303,1,cautious,nop,nan,30,0,29.798981664924852,2.0,4.0,16.0,8.0,30,0,3,5,3,4,0,2,45.0,0.0,11.758777997909814,3,0,0,3,0,0,6,0,1,3,1,1,nan,0.0,0,0,0,0
304,1,cautious,nop,nan,12,1,29.49745416262383,12.0,0.0,0.0,0.0,12,1,3,12,0,0,0,0,28.0,0.0,3.558777998059438,2,0,1,1,0,0,4,0,1,1,1,1,nan,0.0,0,0,0,0
305,1,cautious,nop,nan,24,1,29.748727081156066,0.0,13.0,4.0,7.0,24,1,3,13,0,2,1,0,43.0,0.0,8.358777997909822,4,0,2,1,0,1,6,0,2,2,0,2,nan,0.0,0,0,0,0
306,1,cautious,nop,nan,11,1,29.451768179057538,7.0,2.0,2.0,0.0,11,1,3,10,0,0,0,0,25.0,0.0,3.1587779987853164,3,0,2,1,0,0,5,0,3,1,1,0,nan,0.0,0,0,0,0
307,1,cautious,nop,nan,25,1,29.398796202581785,5.0,6.0,14.0,0.0,23,2,3,12,0,0,1,0,40.0,0.0,8.398796202581778,3,1,1,0,1,0,5,1,2,0,1,1,nan,0.0,0,0,0,0
308,1,cautious,nop,nan,30,0,29.798981664924852,0.0,5.0,18.0,7.0,30,0,6,6,2,1,0,1,45.0,0.0,11.758777997909814,1,0,1,0,0,0,11,0,3,2,1,5,nan,0.0,0,0,0,0
309,1,cautious,nop,nan,12,1,29.49745416262383,0.0,8.0,4.0,0.0,12,1,2,8,1,1,0,1,25.0,0.0,3.558777998059438,2,0,1,0,0,1,4,0,1,1,1,1,nan,0.0,0,0,0,0
310,1,cautious,nop,nan,30,0,29.798981664924852,14.0,8.0,8.0,0.0,30,1,4,21,0,0,0,0,56.0,0.0,11.758777997909814,3,0,0,2,1,0,7,0,1,2,3,1,nan,0.0,0,0,0,0
311,1,cautious,nop,nan,30,0,29.798981664924852,4.0,8.0,16.0,2.0,30,0,3,11,2,3,0,0,49.0,0.0,11.758777997909814,3,0,1,2,0,0,11,0,3,6,1,1,nan,0.0,0,0,0,0
312,1,cautious,nop,nan,30,0,29.798981664924852,2.0,2.0,9.0,17.0,30,0,2,5,0,0,0,0,37.0,0.0,11.758777997909814,0,0,0,0,0,0,6,0,3,1,2,0,nan,0.0,0,0,0,0
313,1,cautious,nop,nan,30,0,29.798981664924852,0.0,1.0,12.0,17.0,30,1,2,1,2,0,0,0,36.0,0.0,11.758777997909814,2,0,0,1,0,1,4,0,1,1,0,2,nan,0.0,0,0,0,0
314,1,cautious,nop,nan,30,0,29.798981664924852,7.0,11.0,8.0,4.0,30,0,1,17,0,0,0,0,48.0,0.0,11.758777997909814,1,0,1,0,0,0,5,0,2,2,0,1,nan,0.0,0,0,0,0
315,1,cautious,nop,nan,30,0,29.798981664924852,0.0,5.0,13.0,12.0,30,1,4,6,1,0,0,0,42.0,0.0,11.758777997909814,3,0,2,0,1,0,10,0,4,3,2,1,nan,0.0,0,0,0,0
316,1,cautious,nop,nan,30,0,29.798981664924852,5.0,14.0,6.0,5.0,30,1,1,19,2,1,0,0,54.0,0.0,11.758777997909814,3,0,1,1,1,0,6,0,3,3,0,0,nan,0.0,0,0,0,0
317,1,cautious,nop,nan,30,0,29.798981664924852,6.0,20.0,4.0,0.0,30,0,0,25,0,0,0,0,55.0,0.0,11.758777997909814,0,0,0,0,0,0,1,0,1,0,0,0,nan,0.0,0,0,0,0
318,1,cautious,nop,nan,30,0,29.798981664924852,7.0,1.0,5.0,17.0,30,0,1,9,1,2,0,0,43.0,0.0,11.758777997909814,1,0,1,0,0,0,7,0,4,2,1,0,nan,0.0,0,0,0,0
319,1,cautious,nop,nan,30,0,29.798981664924852,0.0,2.0,6.0,22.0,30,0,2,1,1,1,0,0,35.0,0.0,11.758777997909814,2,0,1,1,0,0,5,0,1,3,0,1,nan,0.0,0,0,0,0
320,1,cautious,nop,nan,30,0,29.63314673376033,13.0,7.0,4.0,6.0,29,1,3,20,1,0,0,0,54.0,0.0,11.559776080512387,3,0,0,2,1,0,8,1,2,3,1,1,nan,0.0,0,0,0,0
321,1,cautious,nop,nan,30,0,29.798981664924852,0.0,0.0,5.0,25.0,30,0,1,0,0,0,0,0,31.0,0.0,11.758777997909814,0,0,0,0,0,0,3,0,1,1,1,0,nan,0.0,0,0,0,0
322,1,cautious,nop,nan,11,1,27.272658698814123,1.0,10.0,0.0,0.0,5,1,1,11,2,3,0,0,23.0,0.0,2.199969827478215,3,0,2,0,0,1,5,1,2,1,0,1,nan,0.0,0,0,0,0
323,1,cautious,nop,nan,30,0,29.798981664924852,0.0,21.0,5.0,4.0,30,0,2,21,0,1,0,0,54.0,0.0,11.758777997909814,2,0,1,1,0,0,5,0,1,3,1,0,nan,0.0,0,0,0,0
324,1,cautious,nop,nan,29,1,29.792049998198124,3.0,6.0,8.0,12.0,29,1,5,10,1,0,1,0,46.0,0.0,10.358777997909815,1,0,1,0,0,0,9,0,4,1,2,2,nan,0.0,0,0,0,0
325,1,cautious,nop,nan,21,1,29.236640508349968,7.0,9.0,3.0,2.0,18,0,3,16,0,2,1,0,39.0,0.0,6.7587780270139755,3,1,2,0,0,0,7,2,2,2,1,0,nan,0.0,0,0,0,0
326,1,cautious,nop,nan,29,1,29.102394972604284,4.0,10.0,14.0,1.0,24,1,6,15,0,2,1,0,48.0,0.0,9.558778168220968,7,3,2,1,0,1,11,3,3,1,1,3,nan,0.0,0,0,0,0
327,1,cautious,nop,nan,5,1,28.794065760757547,0.0,1.0,4.0,0.0,5,0,0,1,0,1,0,0,7.0,0.0,0.75881315215151,1,0,0,1,0,0,1,0,0,1,0,0,nan,0.0,0,0,0,0
328,1,cautious,nop,nan,30,0,29.46564833573615,22.0,8.0,0.0,0.0,28,1,5,30,2,0,1,0,66.0,0.0,11.358778002883387,4,1,1,2,0,0,9,1,4,2,0,2,nan,0.0,0,0,0,0
329,1,cautious,nop,nan,12,1,29.49745416262383,12.0,0.0,0.0,0.0,11,0,3,12,0,0,1,0,26.0,0.0,3.558777998059438,1,1,0,0,0,0,3,1,1,0,1,0,nan,0.0,0,0,0,0
330,1,cautious,nop,nan,30,0,29.798981664924852,9.0,2.0,9.0,10.0,30,0,0,11,0,3,0,0,44.0,0.0,11.758777997909814,2,0,0,2,0,0,5,0,3,2,0,0,nan,0.0,0,0,0,0
331,1,cautious,nop,nan,22,1,29.725884088533892,12.0,4.0,6.0,0.0,21,1,4,16,1,1,1,0,44.0,0.0,7.558777997909825,3,1,0,1,0,1,7,1,2,2,1,1,nan,0.0,0,0,0,0
332,1,cautious,nop,nan,30,0,29.798981664924852,12.0,18.0,0.0,0.0,30,0,1,30,1,0,0,0,62.0,0.0,11.758777997909814,1,0,1,0,0,0,3,0,2,0,0,1,nan,0.0,0,0,0,0
333,1,cautious,nop,nan,15,1,29.59796332985096,0.0,0.0,8.0,7.0,14,1,3,0,1,2,1,0,21.0,0.0,4.758777997910574,3,1,1,1,0,0,4,1,1,2,0,0,nan,0.0,0,0,0,0
334,1,cautious,nop,nan,16,1,29.623090621734303,3.0,5.0,8.0,0.0,16,1,2,9,3,2,0,2,33.0,0.0,5.158777997909955,2,0,1,1,0,0,5,0,3,1,1,0,nan,0.0,0,0,0,0
335,1,cautious,nop,nan,30,0,29.798981664924852,26.0,4.0,0.0,0.0,30,0,2,30,0,0,0,0,62.0,0.0,11.758777997909814,2,0,1,1,0,0,4,0,1,1,1,1,nan,0.0,0,0,0,0
336,1,cautious,nop,nan,30,0,29.798981664924852,3.0,10.0,11.0,6.0,30,0,2,14,3,0,0,0,49.0,0.0,11.758777997909814,1,0,1,0,0,0,6,0,3,1,0,2,nan,0.0,0,0,0,0
337,1,cautious,nop,nan,9,1,28.869321318929703,0.0,0.0,3.0,6.0,7,0,3,0,0,1,1,0,11.0,0.0,2.192955674814694,2,2,0,0,0,0,3,2,0,0,0,1,nan,0.0,0,0,0,0
338,1,cautious,nop,nan,30,0,29.798981664924852,0.0,16.0,8.0,6.0,30,1,4,15,0,0,0,0,50.0,0.0,11.758777997909814,3,0,1,2,0,0,8,0,2,3,1,2,nan,0.0,0,0,0,0
339,1,cautious,nop,nan,26,1,29.768055767220986,4.0,4.0,10.0,8.0,26,1,3,9,3,2,1,0,44.0,0.0,9.15877799790982,2,0,2,0,0,0,7,0,3,2,2,0,nan,0.0,0,0,0,0
340,1,cautious,nop,nan,30,0,29.798981664924852,6.0,13.0,6.0,5.0,30,2,9,18,1,0,0,0,60.0,0.0,11.758777997909814,7,0,3,3,0,1,15,0,3,5,2,5,nan,0.0,0,0,0,0
341,1,cautious,nop,nan,30,0,29.798981664924852,9.0,10.0,6.0,5.0,30,0,3,18,2,2,0,1,55.0,0.0,11.758777997909814,2,0,1,1,0,0,8,0,1,4,1,2,nan,0.0,0,0,0,0
342,1,cautious,nop,nan,30,0,29.798981664924852,5.0,21.0,4.0,0.0,30,0,0,25,2,0,0,0,57.0,0.0,11.758777997909814,0,0,0,0,0,0,1,0,0,1,0,0,nan,0.0,0,0,0,0
