episode_id,policy_freq,profile,method,filter,value,episode_length,collision,mean_speed,total_cost,total_avoided_cost,total_expected_cost,total_reward,total_basic_reward,total_added_reward,mean_iterations_to_converge,convergence_rate,outcome_unchanged_count,outcome_naively_augmented_count,outcome_rcps_augmented_count,outcome_projection_count,lane_0_time,lane_1_time,lane_2_time,lane_3_time
136,1,right_lane,nop,False,nan,40,0,20.893957345971565,13.333333333333336,0.0,13.836532650515437,53.16666666666668,40.0,13.16666666666667,nan,0.0,0,0,0,0,2.0,9.0,17.0,12.0
137,1,right_lane,nop,False,nan,40,0,22.893957345971565,21.999999999999982,0.0,21.72093039751053,49.000000000000014,40.0,8.999999999999998,nan,0.0,0,0,0,0,12.0,3.0,25.0,0.0
138,1,right_lane,nop,False,nan,40,0,20.768957345971565,14.666666666666666,0.0,15.474950306117535,52.5,40.0,12.499999999999998,nan,0.0,0,0,0,0,0.0,11.0,23.0,6.0
139,1,right_lane,nop,False,nan,11,1,26.43239401048844,10.666666666666666,0.0,10.631429493427277,11.5,11.0,0.5,nan,0.0,0,0,0,0,11.0,0.0,0.0,0.0
140,1,right_lane,nop,False,nan,40,0,23.018957345971565,40.0,0.0,38.88476759195328,40.16666666666667,40.0,0.16666666666666666,nan,0.0,0,0,0,0,39.0,1.0,0.0,0.0
141,1,right_lane,nop,False,nan,40,0,22.268957345971565,24.333333333333318,0.0,23.824721172451973,47.50000000000003,40.0,7.499999999999997,nan,0.0,0,0,0,0,13.0,8.0,18.0,1.0
142,1,right_lane,nop,False,nan,3,1,25.0,1.0,0.0,1.5632124692201614,3.833333333333333,3.0,0.8333333333333333,nan,0.0,0,0,0,0,0.0,2.0,1.0,0.0
143,1,right_lane,nop,False,nan,40,0,23.51891469274353,9.666666666666666,0.0,9.383627253368786,55.16666666666668,40.0,15.166666666666671,nan,0.0,0,0,0,0,0.0,0.0,30.0,10.0
144,1,right_lane,nop,False,nan,40,0,23.643957345749705,31.666666666666675,0.0,30.648338802158833,44.66666666666666,40.0,4.666666666666667,nan,0.0,0,0,0,0,24.0,9.0,2.0,5.0
145,1,right_lane,nop,False,nan,40,0,21.143628695453636,28.000000000000004,0.0,29.738735526800156,45.833333333333336,40.0,5.833333333333333,nan,0.0,0,0,0,0,7.0,31.0,2.0,0.0
146,1,right_lane,nop,False,nan,40,0,21.39395172911869,31.666666666666682,0.0,30.892999082803726,44.16666666666664,40.0,4.166666666666665,nan,0.0,0,0,0,0,18.0,19.0,3.0,0.0
147,1,right_lane,nop,False,nan,17,1,23.574017280142485,8.666666666666666,0.0,8.417902529239655,21.166666666666657,17.0,4.166666666666666,nan,0.0,0,0,0,0,0.0,8.0,9.0,0.0
148,1,right_lane,nop,False,nan,40,0,21.768629347340514,10.0,0.0,10.185775751480833,54.83333333333336,40.0,14.833333333333341,nan,0.0,0,0,0,0,0.0,1.0,29.0,10.0
149,1,right_lane,nop,False,nan,40,0,20.393957345971565,11.000000000000002,0.0,11.053509876132011,54.50000000000002,40.0,14.500000000000007,nan,0.0,0,0,0,0,0.0,0.0,33.0,7.0
150,1,right_lane,nop,False,nan,40,0,23.51895723408803,18.999999999999996,0.0,18.563746644649655,50.33333333333333,40.0,10.333333333333332,nan,0.0,0,0,0,0,10.0,6.0,15.0,9.0
151,1,right_lane,nop,False,nan,40,0,23.268957247107203,16.666666666666664,0.0,16.7465369370766,51.66666666666669,40.0,11.666666666666671,nan,0.0,0,0,0,0,3.0,15.0,11.0,11.0
152,1,right_lane,nop,False,nan,40,0,22.377490100736814,9.666666666666666,0.0,11.074681033992533,55.49999999999999,40.0,15.5,nan,0.0,0,0,0,0,1.0,8.0,10.0,21.0
153,1,right_lane,nop,False,nan,40,0,22.73353910766938,36.666666666666664,0.0,36.641990065574646,41.66666666666667,40.0,1.666666666666667,nan,0.0,0,0,0,0,33.0,4.0,2.0,1.0
154,1,right_lane,nop,False,nan,40,0,23.143957345971565,33.0,0.0,33.60474395751953,43.49999999999998,40.0,3.499999999999999,nan,0.0,0,0,0,0,21.0,18.0,1.0,0.0
155,1,right_lane,nop,False,nan,40,0,21.018957345971565,38.33333333333333,0.0,36.00861059874296,41.0,40.0,0.9999999999999999,nan,0.0,0,0,0,0,35.0,3.0,1.0,1.0
156,1,right_lane,nop,False,nan,40,0,22.018957345971565,21.333333333333318,0.0,22.15528905391693,49.00000000000003,40.0,9.000000000000004,nan,0.0,0,0,0,0,0.0,25.0,15.0,0.0
157,1,right_lane,nop,False,nan,40,0,21.625000750751234,29.333333333333343,0.0,30.410239696502686,45.66666666666666,40.0,5.666666666666668,nan,0.0,0,0,0,0,8.0,30.0,2.0,0.0
158,1,right_lane,nop,False,nan,40,0,23.018957345971565,17.333333333333336,0.0,16.30595690011978,51.00000000000003,40.0,11.000000000000004,nan,0.0,0,0,0,0,5.0,4.0,29.0,2.0
159,1,right_lane,nop,False,nan,40,0,20.268957345971565,16.333333333333336,0.0,16.70622193813324,51.833333333333336,40.0,11.833333333333332,nan,0.0,0,0,0,0,4.0,6.0,27.0,3.0
160,1,right_lane,nop,False,nan,40,0,22.393957345971565,1.3333333333333333,0.0,3.018634771753568,59.166666666666664,40.0,19.166666666666664,nan,0.0,0,0,0,0,1.0,1.0,2.0,36.0
161,1,right_lane,nop,False,nan,40,0,22.393957345746294,7.666666666666663,0.0,8.223509503761306,56.33333333333335,40.0,16.333333333333336,nan,0.0,0,0,0,0,1.0,1.0,20.0,18.0
162,1,right_lane,nop,False,nan,40,0,22.018957345971565,10.666666666666668,0.0,9.223940301990694,54.66666666666669,40.0,14.666666666666675,nan,0.0,0,0,0,0,0.0,0.0,31.0,9.0
163,1,right_lane,nop,False,nan,40,0,20.393957345971565,32.333333333333336,0.0,30.222569555044174,44.16666666666667,40.0,4.166666666666665,nan,0.0,0,0,0,0,19.0,17.0,3.0,1.0
164,1,right_lane,nop,False,nan,40,0,23.018957345967202,18.999999999999993,0.0,20.074336093006423,50.16666666666667,40.0,10.166666666666666,nan,0.0,0,0,0,0,6.0,19.0,2.0,13.0
165,1,right_lane,nop,False,nan,40,0,21.893957345971565,14.333333333333343,0.0,15.336034417152405,52.83333333333334,40.0,12.833333333333336,nan,0.0,0,0,0,0,6.0,4.0,17.0,13.0
166,1,right_lane,nop,False,nan,40,0,23.518956694084682,27.33333333333335,0.0,28.19900245964527,46.66666666666665,40.0,6.6666666666666705,nan,0.0,0,0,0,0,9.0,25.0,4.0,2.0
167,1,right_lane,nop,False,nan,40,0,21.143957345971565,24.999999999999993,0.0,24.204212196171284,47.49999999999999,40.0,7.5,nan,0.0,0,0,0,0,13.0,9.0,15.0,3.0
168,1,right_lane,nop,False,nan,40,0,25.106042752892797,30.999999999999996,0.0,30.32693102466874,44.5,40.0,4.5,nan,0.0,0,0,0,0,26.0,5.0,2.0,7.0
169,1,right_lane,nop,False,nan,40,0,23.143957345971565,30.66666666666667,0.0,28.795267909765244,44.66666666666666,40.0,4.666666666666668,nan,0.0,0,0,0,0,20.0,10.0,9.0,1.0
170,1,right_lane,nop,False,nan,40,0,20.893957345971565,4.999999999999999,0.0,5.267403568473583,56.99999999999999,40.0,16.999999999999996,nan,0.0,0,0,0,0,0.0,0.0,15.0,25.0
171,1,right_lane,nop,False,nan,40,0,21.143957345971565,39.666666666666664,0.0,37.87254995107651,40.66666666666667,40.0,0.6666666666666666,nan,0.0,0,0,0,0,38.0,1.0,1.0,0.0
172,1,right_lane,nop,False,nan,40,0,23.393957345967646,21.66666666666667,0.0,22.00568404395017,49.0,40.0,8.999999999999996,nan,0.0,0,0,0,0,10.0,14.0,7.0,9.0
173,1,right_lane,nop,False,nan,40,0,20.393957345971565,27.666666666666664,0.0,26.293310940265656,46.333333333333336,40.0,6.333333333333333,nan,0.0,0,0,0,0,14.0,13.0,13.0,0.0
174,1,right_lane,nop,False,nan,40,0,21.393957345971565,39.0,0.0,37.9947350025177,40.5,40.0,0.5,nan,0.0,0,0,0,0,37.0,1.0,1.0,1.0
175,1,right_lane,nop,False,nan,40,0,22.731085946128168,32.33333333333334,0.0,31.25976726412773,43.83333333333333,40.0,3.833333333333332,nan,0.0,0,0,0,0,19.0,17.0,4.0,0.0
176,1,right_lane,nop,False,nan,40,0,21.502496439133083,8.666666666666666,0.0,10.165317215025425,55.16666666666666,40.0,15.166666666666664,nan,0.0,0,0,0,0,1.0,8.0,10.0,21.0
177,1,right_lane,nop,False,nan,40,0,21.89367188868894,5.333333333333332,0.0,5.907931020483375,57.333333333333336,40.0,17.333333333333332,nan,0.0,0,0,0,0,2.0,4.0,4.0,30.0
178,1,right_lane,nop,False,nan,40,0,22.268957345971565,33.666666666666664,0.0,34.001795411109924,43.333333333333336,40.0,3.333333333333332,nan,0.0,0,0,0,0,22.0,17.0,1.0,0.0
179,1,right_lane,nop,False,nan,40,0,22.518919754692984,19.333333333333332,0.0,20.321089649545172,50.499999999999964,40.0,10.499999999999991,nan,0.0,0,0,0,0,0.0,23.0,11.0,6.0
180,1,right_lane,nop,False,nan,40,0,21.62500570101725,28.00000000000001,0.0,29.25460433959961,46.16666666666666,40.0,6.166666666666669,nan,0.0,0,0,0,0,4.0,36.0,0.0,0.0
181,1,right_lane,nop,False,nan,40,0,21.518957345971565,34.333333333333336,0.0,33.97071244567633,42.66666666666666,40.0,2.6666666666666665,nan,0.0,0,0,0,0,27.0,9.0,3.0,1.0
182,1,right_lane,nop,False,nan,40,0,21.518957345971565,1.0,0.0,1.9113772510172566,59.166666666666664,40.0,19.166666666666664,nan,0.0,0,0,0,0,0.0,1.0,3.0,36.0
183,1,right_lane,nop,False,nan,40,0,23.516789654536037,18.666666666666664,0.0,19.31280803331174,51.166666666666636,40.0,11.166666666666655,nan,0.0,0,0,0,0,1.0,22.0,6.0,11.0
184,1,right_lane,nop,False,nan,40,0,24.106086696879395,33.000000000000014,0.0,33.408945977687836,43.5,40.0,3.4999999999999987,nan,0.0,0,0,0,0,18.0,22.0,0.0,0.0
185,1,right_lane,nop,False,nan,40,0,24.143957344260507,26.33333333333335,0.0,27.59661954641342,46.66666666666664,40.0,6.666666666666671,nan,0.0,0,0,0,0,6.0,28.0,6.0,0.0
186,1,right_lane,nop,False,nan,40,0,22.268957345941903,38.33333333333333,0.0,36.07091838121414,41.0,40.0,0.9999999999999999,nan,0.0,0,0,0,0,35.0,3.0,1.0,1.0
187,1,right_lane,nop,False,nan,40,0,22.39395734594184,25.666666666666675,0.0,26.92871391773224,46.99999999999998,40.0,7.000000000000006,nan,0.0,0,0,0,0,3.0,32.0,5.0,0.0
188,1,right_lane,nop,False,nan,40,0,24.26895734597149,34.33333333333334,0.0,33.158716797828674,42.99999999999999,40.0,2.999999999999999,nan,0.0,0,0,0,0,23.0,15.0,2.0,0.0
189,1,right_lane,nop,False,nan,40,0,22.26895651105993,21.666666666666675,0.0,22.572715684771538,48.99999999999999,40.0,8.999999999999996,nan,0.0,0,0,0,0,0.0,26.0,11.0,3.0
190,1,right_lane,nop,False,nan,40,0,21.51895734597149,21.999999999999986,0.0,22.037009716033936,49.00000000000004,40.0,9.0,nan,0.0,0,0,0,0,8.0,12.0,19.0,1.0
191,1,right_lane,nop,False,nan,40,0,24.893951743814245,34.333333333333336,0.0,34.381215274333954,42.833333333333314,40.0,2.833333333333333,nan,0.0,0,0,0,0,26.0,12.0,2.0,0.0
192,1,right_lane,nop,False,nan,5,1,27.98007408316382,1.6666666666666665,0.0,1.4108300134539604,6.666666666666666,5.0,1.6666666666666665,nan,0.0,0,0,0,0,0.0,0.0,4.0,1.0
193,1,right_lane,nop,False,nan,40,0,21.268957345971565,1.0,0.0,1.4337167803314514,59.166666666666664,40.0,19.166666666666664,nan,0.0,0,0,0,0,0.0,0.0,4.0,36.0
194,1,right_lane,nop,False,nan,40,0,20.981414695510452,9.666666666666664,0.0,10.867234088480473,55.5,40.0,15.500000000000002,nan,0.0,0,0,0,0,0.0,5.0,19.0,16.0
195,1,right_lane,nop,False,nan,40,0,21.893957345971554,17.333333333333336,0.0,18.19012058642693,51.1666666666667,40.0,11.16666666666667,nan,0.0,0,0,0,0,2.0,15.0,16.0,7.0
196,1,right_lane,nop,False,nan,40,0,24.51895658220115,26.333333333333336,0.0,25.45241380756488,47.0,40.0,7.000000000000001,nan,0.0,0,0,0,0,16.0,12.0,7.0,5.0
197,1,right_lane,nop,False,nan,40,0,20.393957345971565,26.66666666666668,0.0,26.663165509700775,46.66666666666665,40.0,6.66666666666667,nan,0.0,0,0,0,0,4.0,33.0,3.0,0.0
198,1,right_lane,nop,False,nan,40,0,22.249994299238256,28.66666666666666,0.0,28.370578493690118,45.500000000000014,40.0,5.5,nan,0.0,0,0,0,0,26.0,2.0,5.0,7.0
199,1,right_lane,nop,False,nan,40,0,22.393671888488605,28.000000000000014,0.0,29.09584651887417,46.166666666666636,40.0,6.1666666666666705,nan,0.0,0,0,0,0,15.0,18.0,4.0,3.0
200,1,right_lane,nop,False,nan,40,0,22.76678964339815,23.66666666666667,0.0,24.201520547270775,48.16666666666665,40.0,8.166666666666673,nan,0.0,0,0,0,0,1.0,28.0,10.0,1.0
201,1,right_lane,nop,False,nan,40,0,21.893956509404866,20.33333333333333,0.0,20.97081635647919,49.5,40.0,9.5,nan,0.0,0,0,0,0,17.0,3.0,7.0,13.0
202,1,right_lane,nop,False,nan,40,0,23.143671888688424,16.66666666666666,0.0,17.709913746919483,51.99999999999995,40.0,11.99999999999999,nan,0.0,0,0,0,0,0.0,19.0,11.0,10.0
203,1,right_lane,nop,False,nan,40,0,20.893957345971565,5.333333333333332,0.0,7.232595346868038,57.0,40.0,17.0,nan,0.0,0,0,0,0,0.0,0.0,17.0,23.0
204,1,right_lane,nop,False,nan,40,0,21.268957345971565,31.33333333333334,0.0,30.59148047864437,44.666666666666664,40.0,4.666666666666668,nan,0.0,0,0,0,0,20.0,13.0,6.0,1.0
205,1,right_lane,nop,False,nan,40,0,22.893957334666847,33.333333333333336,0.0,32.89407631009817,43.5,40.0,3.4999999999999996,nan,0.0,0,0,0,0,28.0,5.0,6.0,1.0
206,1,right_lane,nop,False,nan,40,0,21.143914804597205,39.0,0.0,37.14121973514557,40.5,40.0,0.5,nan,0.0,0,0,0,0,36.0,3.0,1.0,0.0
207,1,right_lane,nop,False,nan,40,0,21.643952395702158,1.0,0.0,1.9469216454017442,59.0,40.0,19.0,nan,0.0,0,0,0,0,1.0,1.0,1.0,37.0
208,1,right_lane,nop,False,nan,40,0,22.89395734596765,20.999999999999986,0.0,21.013792749494314,49.66666666666668,40.0,9.666666666666666,nan,0.0,0,0,0,0,15.0,3.0,11.0,11.0
209,1,right_lane,nop,False,nan,40,0,21.393957345971565,37.33333333333333,0.0,37.40804636478424,41.666666666666664,40.0,1.6666666666666667,nan,0.0,0,0,0,0,32.0,8.0,0.0,0.0
210,1,right_lane,nop,False,nan,40,0,21.00000570101725,29.333333333333336,0.0,28.766224563121796,45.33333333333333,40.0,5.333333333333335,nan,0.0,0,0,0,0,19.0,14.0,3.0,4.0
211,1,right_lane,nop,False,nan,40,0,20.893957345971565,28.33333333333335,0.0,29.911484003067017,45.66666666666665,40.0,5.666666666666668,nan,0.0,0,0,0,0,6.0,34.0,0.0,0.0
212,1,right_lane,nop,False,nan,40,0,21.143957345967202,13.000000000000005,0.0,12.026936441659927,53.33333333333336,40.0,13.33333333333334,nan,0.0,0,0,0,0,0.0,0.0,38.0,2.0
213,1,right_lane,nop,False,nan,40,0,23.768957345971565,15.333333333333343,0.0,14.873972884146497,52.33333333333335,40.0,12.333333333333336,nan,0.0,0,0,0,0,5.0,4.0,22.0,9.0
214,1,right_lane,nop,False,nan,40,0,24.643957344031847,25.000000000000007,0.0,24.97881911357399,47.66666666666665,40.0,7.666666666666669,nan,0.0,0,0,0,0,15.0,11.0,7.0,7.0
215,1,right_lane,nop,False,nan,40,0,22.50000075075124,30.333333333333332,0.0,30.575426042079926,44.833333333333336,40.0,4.833333333333335,nan,0.0,0,0,0,0,24.0,7.0,6.0,3.0
216,1,right_lane,nop,False,nan,40,0,21.768957345971565,10.66666666666667,0.0,12.169877274427563,54.333333333333336,40.0,14.333333333333332,nan,0.0,0,0,0,0,1.0,10.0,12.0,17.0
217,1,right_lane,nop,False,nan,40,0,21.643590908386624,22.99999999999999,0.0,22.52860864403192,48.666666666666686,40.0,8.666666666666664,nan,0.0,0,0,0,0,7.0,19.0,9.0,5.0
218,1,right_lane,nop,False,nan,40,0,21.393957345971565,12.666666666666671,0.0,12.735312797129154,53.666666666666686,40.0,13.66666666666667,nan,0.0,0,0,0,0,3.0,2.0,27.0,8.0
219,1,right_lane,nop,False,nan,40,0,20.893957345971565,4.666666666666666,0.0,5.593971040099859,57.5,40.0,17.5,nan,0.0,0,0,0,0,0.0,0.0,14.0,26.0
220,1,right_lane,nop,False,nan,40,0,21.643956694058417,30.66666666666668,0.0,31.278012692928314,45.16666666666665,40.0,5.166666666666667,nan,0.0,0,0,0,0,12.0,28.0,0.0,0.0
221,1,right_lane,nop,False,nan,40,0,23.143956595220324,24.0,0.0,22.95214850641787,48.0,40.0,8.0,nan,0.0,0,0,0,0,21.0,1.0,4.0,14.0
222,1,right_lane,nop,False,nan,40,0,21.73358238674993,29.333333333333332,0.0,28.494880458136322,44.833333333333336,40.0,4.833333333333332,nan,0.0,0,0,0,0,20.0,12.0,4.0,4.0
223,1,right_lane,nop,False,nan,40,0,22.143956694081282,4.999999999999999,0.0,5.381954982294701,57.5,40.0,17.5,nan,0.0,0,0,0,0,2.0,3.0,4.0,31.0
224,1,right_lane,nop,False,nan,26,1,23.1022487016939,25.333333333333332,0.0,25.017163276672363,26.833333333333336,26.0,0.8333333333333333,nan,0.0,0,0,0,0,23.0,3.0,0.0,0.0
225,1,right_lane,nop,False,nan,40,0,22.768957345971565,23.99999999999998,0.0,23.63605734705925,47.6666666666667,40.0,7.666666666666663,nan,0.0,0,0,0,0,9.0,14.0,17.0,0.0
226,1,right_lane,nop,False,nan,40,0,22.268957345970982,23.333333333333332,0.0,22.80848728492856,48.66666666666666,40.0,8.666666666666663,nan,0.0,0,0,0,0,15.0,2.0,18.0,5.0
227,1,right_lane,nop,False,nan,40,0,23.268919669018075,22.000000000000004,0.0,22.221686617238447,48.8333333333333,40.0,8.833333333333334,nan,0.0,0,0,0,0,5.0,22.0,5.0,8.0
228,1,right_lane,nop,False,nan,40,0,22.89367188868899,30.0,0.0,29.401269115507603,45.16666666666667,40.0,5.166666666666667,nan,0.0,0,0,0,0,23.0,7.0,6.0,4.0
229,1,right_lane,nop,False,nan,40,0,23.002496440399916,30.333333333333353,0.0,30.873316287994385,44.66666666666665,40.0,4.666666666666666,nan,0.0,0,0,0,0,11.0,28.0,1.0,0.0
230,1,right_lane,nop,False,nan,40,0,23.143957345971494,32.333333333333336,0.0,31.809451527893543,43.99999999999999,40.0,4.000000000000001,nan,0.0,0,0,0,0,23.0,11.0,5.0,1.0
231,1,right_lane,nop,False,nan,40,0,22.891460918368967,23.333333333333336,0.0,25.037950284779072,47.99999999999999,40.0,8.000000000000004,nan,0.0,0,0,0,0,0.0,32.0,7.0,1.0
232,1,right_lane,nop,False,nan,40,0,21.143957345971565,27.000000000000004,0.0,27.578732737340033,46.33333333333334,40.0,6.333333333333332,nan,0.0,0,0,0,0,13.0,21.0,2.0,4.0
233,1,right_lane,nop,False,nan,40,0,22.518585403579614,26.99999999999999,0.0,26.245871230959892,47.0,40.0,6.999999999999999,nan,0.0,0,0,0,0,18.0,6.0,15.0,1.0
234,1,right_lane,nop,False,nan,40,0,22.143957345971565,27.000000000000007,0.0,27.846389561891556,46.16666666666666,40.0,6.166666666666668,nan,0.0,0,0,0,0,9.0,25.0,6.0,0.0
235,1,right_lane,nop,False,nan,40,0,22.518957345971565,27.000000000000007,0.0,26.89838983863592,46.66666666666666,40.0,6.666666666666668,nan,0.0,0,0,0,0,17.0,11.0,8.0,4.0
236,1,right_lane,nop,False,nan,40,0,23.518957344257103,23.666666666666668,0.0,23.783021433860995,47.833333333333336,40.0,7.833333333333334,nan,0.0,0,0,0,0,19.0,5.0,5.0,11.0
237,1,right_lane,nop,False,nan,40,0,20.768957345971565,9.333333333333336,0.0,10.576211765408516,55.33333333333333,40.0,15.333333333333334,nan,0.0,0,0,0,0,4.0,8.0,3.0,25.0
238,1,right_lane,nop,False,nan,40,0,23.643957344482878,29.666666666666675,0.0,29.31765177845955,45.5,40.0,5.499999999999998,nan,0.0,0,0,0,0,16.0,17.0,7.0,0.0
239,1,right_lane,nop,False,nan,40,0,20.893957345971565,1.0,0.0,2.176976535876747,59.33333333333334,40.0,19.33333333333333,nan,0.0,0,0,0,0,0.0,0.0,3.0,37.0
240,1,right_lane,nop,False,nan,34,1,22.963479230554782,20.333333333333332,0.0,19.452060676878318,41.166666666666664,34.0,7.166666666666671,nan,0.0,0,0,0,0,4.0,22.0,2.0,6.0
241,1,right_lane,nop,False,nan,40,0,22.233867844032495,19.333333333333343,0.0,18.541012905538082,50.333333333333336,40.0,10.333333333333332,nan,0.0,0,0,0,0,6.0,7.0,23.0,4.0
242,1,right_lane,nop,False,nan,40,0,21.643951743818675,24.333333333333336,0.0,25.678467258810997,47.5,40.0,7.500000000000002,nan,0.0,0,0,0,0,1.0,33.0,5.0,1.0
243,1,right_lane,nop,False,nan,40,0,21.893957345971565,6.999999999999999,0.0,7.200446291380047,56.500000000000014,40.0,16.500000000000004,nan,0.0,0,0,0,0,0.0,4.0,12.0,24.0
244,1,right_lane,nop,False,nan,40,0,20.768957345971565,13.33333333333334,0.0,12.994459077715874,53.33333333333336,40.0,13.33333333333334,nan,0.0,0,0,0,0,1.0,2.0,34.0,3.0
245,1,right_lane,nop,False,nan,40,0,22.622875600860247,28.33333333333333,0.0,27.751077741384506,46.00000000000001,40.0,5.999999999999999,nan,0.0,0,0,0,0,24.0,3.0,8.0,5.0
246,1,right_lane,nop,False,nan,40,0,20.768957345971565,31.666666666666675,0.0,31.15493106842041,44.33333333333333,40.0,4.333333333333332,nan,0.0,0,0,0,0,14.0,26.0,0.0,0.0
247,1,right_lane,nop,False,nan,40,0,21.643957345971565,7.333333333333331,0.0,7.807201277464628,56.16666666666668,40.0,16.16666666666667,nan,0.0,0,0,0,0,0.0,0.0,20.0,20.0
248,1,right_lane,nop,False,nan,40,0,22.393957345971565,7.666666666666667,0.0,9.693339923513122,55.833333333333336,40.0,15.833333333333332,nan,0.0,0,0,0,0,5.0,5.0,1.0,29.0
249,1,right_lane,nop,False,nan,40,0,23.39367188719986,16.999999999999996,0.0,16.673355441715103,51.5,40.0,11.5,nan,0.0,0,0,0,0,12.0,6.0,3.0,19.0
250,1,right_lane,nop,False,nan,40,0,23.12749644059204,7.33333333333333,0.0,8.034005215857178,56.333333333333364,40.0,16.33333333333334,nan,0.0,0,0,0,0,0.0,2.0,18.0,20.0
251,1,right_lane,nop,False,nan,40,0,21.000000664906057,7.666666666666663,0.0,8.912536852061749,56.33333333333335,40.0,16.33333333333334,nan,0.0,0,0,0,0,0.0,0.0,22.0,18.0
252,1,right_lane,nop,False,nan,40,0,20.768957345971565,18.0,0.0,17.57226775586605,51.00000000000001,40.0,11.0,nan,0.0,0,0,0,0,9.0,3.0,22.0,6.0
253,1,right_lane,nop,False,nan,40,0,21.893957345971565,11.999999999999998,0.0,13.845377672463655,53.83333333333333,40.0,13.833333333333332,nan,0.0,0,0,0,0,3.0,11.0,8.0,18.0
254,1,right_lane,nop,False,nan,40,0,22.268957345971565,13.333333333333341,0.0,13.404566198587418,53.50000000000002,40.0,13.500000000000005,nan,0.0,0,0,0,0,5.0,3.0,20.0,12.0
255,1,right_lane,nop,False,nan,40,0,21.268957345971565,7.666666666666666,0.0,8.240077248774469,56.0,40.0,16.0,nan,0.0,0,0,0,0,5.0,3.0,3.0,29.0
256,1,right_lane,nop,False,nan,40,0,21.252495788734887,28.666666666666686,0.0,28.51230611652136,45.99999999999998,40.0,6.000000000000002,nan,0.0,0,0,0,0,9.0,28.0,2.0,1.0
257,1,right_lane,nop,False,nan,18,1,29.680094786729853,17.333333333333332,0.0,17.364510476589203,18.5,18.0,0.5,nan,0.0,0,0,0,0,16.0,2.0,0.0,0.0
258,1,right_lane,nop,False,nan,40,0,22.643957345971113,34.0,0.0,34.45944458246231,42.83333333333332,40.0,2.8333333333333326,nan,0.0,0,0,0,0,27.0,9.0,4.0,0.0
259,1,right_lane,nop,False,nan,40,0,20.768957345971565,39.666666666666664,0.0,37.14752182364464,40.333333333333336,40.0,0.3333333333333333,nan,0.0,0,0,0,0,38.0,1.0,1.0,0.0
260,1,right_lane,nop,False,nan,40,0,22.75249644062177,19.333333333333325,0.0,20.004817754030228,49.83333333333335,40.0,9.833333333333334,nan,0.0,0,0,0,0,7.0,14.0,11.0,8.0
261,1,right_lane,nop,False,nan,40,0,22.768957345971565,3.3333333333333335,0.0,4.609662392877453,58.333333333333336,40.0,18.333333333333332,nan,0.0,0,0,0,0,0.0,0.0,10.0,30.0
262,1,right_lane,nop,False,nan,40,0,21.268957345971565,30.66666666666667,0.0,29.75865440070629,44.83333333333332,40.0,4.833333333333333,nan,0.0,0,0,0,0,17.0,19.0,2.0,2.0
263,1,right_lane,nop,False,nan,40,0,22.268634297606518,12.33333333333334,0.0,11.37230558344163,53.66666666666668,40.0,13.666666666666666,nan,0.0,0,0,0,0,4.0,3.0,20.0,13.0
264,1,right_lane,nop,False,nan,40,0,22.51895733295246,35.33333333333333,0.0,33.773867420852184,42.83333333333333,40.0,2.833333333333333,nan,0.0,0,0,0,0,32.0,2.0,3.0,3.0
265,1,right_lane,nop,False,nan,40,0,21.518957345971565,33.33333333333335,0.0,32.75860506296158,43.16666666666666,40.0,3.1666666666666656,nan,0.0,0,0,0,0,20.0,20.0,0.0,0.0
266,1,right_lane,nop,False,nan,40,0,22.266460905575496,32.66666666666667,0.0,31.799657307565212,43.33333333333334,40.0,3.3333333333333335,nan,0.0,0,0,0,0,29.0,5.0,4.0,2.0
267,1,right_lane,nop,False,nan,40,0,21.518957345971565,6.333333333333333,0.0,6.820163174998015,57.166666666666664,40.0,17.166666666666664,nan,0.0,0,0,0,0,0.0,5.0,9.0,26.0
268,1,right_lane,nop,False,nan,40,0,22.518957345971494,31.33333333333333,0.0,31.40847896784544,44.500000000000014,40.0,4.499999999999999,nan,0.0,0,0,0,0,21.0,13.0,2.0,4.0
269,1,right_lane,nop,False,nan,40,0,21.875000750751244,8.999999999999998,0.0,9.057367335248273,55.16666666666668,40.0,15.166666666666671,nan,0.0,0,0,0,0,0.0,0.0,27.0,13.0
270,1,right_lane,nop,False,nan,40,0,23.893957345971565,22.99999999999998,0.0,22.29037842154503,48.50000000000003,40.0,8.499999999999998,nan,0.0,0,0,0,0,13.0,5.0,19.0,3.0
271,1,right_lane,nop,False,nan,40,0,22.768957345971565,19.666666666666657,0.0,19.415988713502884,50.16666666666669,40.0,10.166666666666666,nan,0.0,0,0,0,0,8.0,5.0,25.0,2.0
272,1,right_lane,nop,False,nan,40,0,21.768957345971565,37.33333333333333,0.0,36.21979063749313,41.666666666666664,40.0,1.6666666666666665,nan,0.0,0,0,0,0,33.0,6.0,1.0,0.0
273,1,right_lane,nop,False,nan,40,0,22.893957345971565,8.333333333333336,0.0,9.222052410477772,55.33333333333334,40.0,15.333333333333336,nan,0.0,0,0,0,0,0.0,5.0,15.0,20.0
274,1,right_lane,nop,False,nan,40,0,21.893957345971053,7.33333333333333,0.0,7.991447086096741,56.33333333333335,40.0,16.333333333333336,nan,0.0,0,0,0,0,0.0,5.0,12.0,23.0
275,1,right_lane,nop,False,nan,40,0,21.768957345971565,17.000000000000004,0.0,17.034166410565376,51.666666666666686,40.0,11.666666666666668,nan,0.0,0,0,0,0,0.0,15.0,20.0,5.0
