episode_id,policy_freq,profile,method,value,episode_length,collision,mean_speed,lane_0_time,lane_1_time,lane_2_time,total_cost,total_avoided_cost,total_reward,total_basic_reward,total_added_reward,mean_iterations_to_converge,convergence_rate,outcome_unchanged_count,outcome_naively_augmented_count,outcome_rcps_augmented_count,outcome_projection_count
100,1,right_lane,nop,nan,40,0,24.893957345971565,10.0,9.0,21.0,14.5,0.0,61.02388311661479,48.02388311661479,13.0,nan,0.0,0,0,0,0
101,1,right_lane,nop,nan,40,0,23.518957345971565,13.0,4.0,23.0,14.0,0.0,57.92557941046915,45.42557941046915,12.5,nan,0.0,0,0,0,0
102,1,right_lane,nop,nan,13,1,23.135253366251842,0.0,0.0,13.0,0.0,0.0,20.930331750450954,14.430331750450957,6.5,nan,0.0,0,0,0,0
103,1,right_lane,nop,nan,40,0,24.518957345971565,7.0,6.0,27.0,9.5,0.0,62.02532129592045,46.52532129592044,15.5,nan,0.0,0,0,0,0
104,1,right_lane,nop,nan,40,0,21.516466606367043,36.0,4.0,0.0,38.0,0.0,43.22447964103576,42.22447964103575,1.0,nan,0.0,0,0,0,0
105,1,right_lane,nop,nan,40,0,22.89391975488863,14.0,7.0,19.0,16.5,0.0,55.9322408507423,44.4322408507423,11.5,nan,0.0,0,0,0,0
106,1,right_lane,nop,nan,40,0,21.518957345971565,30.0,5.0,5.0,33.5,0.0,45.97735129886789,42.22735129886788,3.75,nan,0.0,0,0,0,0
107,1,right_lane,nop,nan,40,0,24.018957345971554,14.0,7.0,19.0,16.5,0.0,57.476714485761185,46.22671448576117,11.25,nan,0.0,0,0,0,0
108,1,right_lane,nop,nan,40,0,23.37500009886436,2.0,21.0,17.0,11.5,0.0,59.44590258833365,45.19590258833365,14.25,nan,0.0,0,0,0,0
109,1,right_lane,nop,nan,40,0,22.643957345971565,0.0,10.0,30.0,5.0,0.0,61.97800347623551,44.228003476235514,17.75,nan,0.0,0,0,0,0
110,1,right_lane,nop,nan,40,0,22.643957345971565,10.0,30.0,0.0,24.5,0.0,51.77937986312345,44.02937986312345,7.75,nan,0.0,0,0,0,0
111,1,right_lane,nop,nan,40,0,21.768957345971565,40.0,0.0,0.0,39.5,0.0,42.88033175355451,42.63033175355451,0.25,nan,0.0,0,0,0,0
112,1,right_lane,nop,nan,40,0,21.018957345971565,38.0,2.0,0.0,39.0,0.0,42.17806289305796,41.428062893057955,0.75,nan,0.0,0,0,0,0
113,1,right_lane,nop,nan,40,0,22.643957345971565,32.0,3.0,5.0,34.0,0.0,47.02549197363146,44.02549197363146,3.0,nan,0.0,0,0,0,0
114,1,right_lane,nop,nan,40,0,21.018957345971565,34.0,6.0,0.0,37.5,0.0,42.67899122942999,41.42899122942999,1.25,nan,0.0,0,0,0,0
115,1,right_lane,nop,nan,40,0,22.143957345971565,1.0,2.0,37.0,1.0,0.0,62.22870484961889,43.2287048496189,19.0,nan,0.0,0,0,0,0
116,1,right_lane,nop,nan,40,0,22.643957345745793,26.0,4.0,10.0,29.0,0.0,50.026462352675104,44.026462352675104,6.0,nan,0.0,0,0,0,0
117,1,right_lane,nop,nan,40,0,25.51895734596765,17.0,6.0,17.0,19.0,0.0,58.62828458179138,48.62828458179138,10.0,nan,0.0,0,0,0,0
118,1,right_lane,nop,nan,40,0,22.018634297606518,36.0,4.0,0.0,38.0,0.0,44.27796456224596,43.02796456224596,1.25,nan,0.0,0,0,0,0
119,1,right_lane,nop,nan,40,0,22.018957345971565,8.0,15.0,17.0,16.5,0.0,55.202391535223406,43.202391535223406,12.0,nan,0.0,0,0,0,0
120,1,right_lane,nop,nan,40,0,22.14395734597149,0.0,1.0,39.0,0.5,0.0,62.47893676050451,43.22893676050451,19.25,nan,0.0,0,0,0,0
121,1,right_lane,nop,nan,40,0,25.26895723411827,11.0,20.0,9.0,20.5,0.0,58.22398541383566,48.22398541383566,10.0,nan,0.0,0,0,0,0
122,1,right_lane,nop,nan,40,0,21.268957345971565,0.0,0.0,40.0,0.0,0.0,61.5803317535545,41.830331753554496,19.75,nan,0.0,0,0,0,0
123,1,right_lane,nop,nan,40,0,22.518957345971565,18.0,4.0,18.0,20.0,0.0,54.32665358605595,43.826653586055954,10.5,nan,0.0,0,0,0,0
124,1,right_lane,nop,nan,40,0,24.893585304715835,36.0,4.0,0.0,38.0,0.0,48.62809752801491,47.62809752801491,1.0,nan,0.0,0,0,0,0
125,1,right_lane,nop,nan,40,0,23.768956496355962,5.0,11.0,24.0,10.5,0.0,60.07511049493662,45.82511049493661,14.25,nan,0.0,0,0,0,0
126,1,right_lane,nop,nan,40,0,22.643957345971565,4.0,2.0,34.0,5.0,0.0,61.52646694216729,44.02646694216729,17.5,nan,0.0,0,0,0,0
127,1,right_lane,nop,nan,40,0,21.87749644062177,34.0,2.0,4.0,35.5,0.0,45.55110663491164,42.80110663491164,2.75,nan,0.0,0,0,0,0
128,1,right_lane,nop,nan,40,0,22.018957344286836,33.0,7.0,0.0,36.5,0.0,44.973799191435994,43.22379919143599,1.75,nan,0.0,0,0,0,0
129,1,right_lane,nop,nan,40,0,23.768957345971565,0.0,30.0,10.0,15.0,0.0,58.25054120164323,46.00054120164323,12.25,nan,0.0,0,0,0,0
130,1,right_lane,nop,nan,6,1,29.040289365197854,0.0,1.0,5.0,1.0,0.0,10.468961479100143,7.968961479100143,2.5,nan,0.0,0,0,0,0
131,1,right_lane,nop,nan,40,0,21.768957345971565,0.0,20.0,20.0,9.5,0.0,57.12844525697086,42.12844525697086,15.0,nan,0.0,0,0,0,0
132,1,right_lane,nop,nan,40,0,23.877210983339204,0.0,20.0,20.0,9.5,0.0,61.25000819918117,46.00000819918117,15.25,nan,0.0,0,0,0,0
133,1,right_lane,nop,nan,40,0,21.143957345971565,9.0,2.0,29.0,9.5,0.0,56.90266219530961,41.6526621953096,15.25,nan,0.0,0,0,0,0
134,1,right_lane,nop,nan,40,0,23.393957345971565,27.0,5.0,8.0,30.5,0.0,50.47489884424829,45.22489884424829,5.25,nan,0.0,0,0,0,0
135,1,right_lane,nop,nan,40,0,20.518957345971565,3.0,36.0,1.0,21.5,0.0,49.62705810705596,40.627058107055966,9.0,nan,0.0,0,0,0,0
136,1,right_lane,nop,nan,40,0,20.768957345971565,0.0,2.0,38.0,0.5,0.0,60.52939766774115,41.02939766774115,19.5,nan,0.0,0,0,0,0
137,1,right_lane,nop,nan,32,1,22.679946558601873,21.0,11.0,0.0,27.0,0.0,38.229160814007294,35.229160814007294,3.0,nan,0.0,0,0,0,0
138,1,right_lane,nop,nan,40,0,21.143957345971565,0.0,14.0,26.0,6.5,0.0,57.37805459021686,41.12805459021686,16.25,nan,0.0,0,0,0,0
139,1,right_lane,nop,nan,40,0,21.018957345971565,40.0,0.0,0.0,40.0,0.0,41.930331753554505,41.430331753554505,0.5,nan,0.0,0,0,0,0
140,1,right_lane,nop,nan,40,0,23.018957345971565,9.0,27.0,4.0,22.5,0.0,53.12661940581036,44.62661940581035,8.5,nan,0.0,0,0,0,0
141,1,right_lane,nop,nan,15,1,23.71721958408374,10.0,5.0,0.0,13.0,0.0,18.27962355522411,17.02962355522411,1.25,nan,0.0,0,0,0,0
142,1,right_lane,nop,nan,40,0,22.627496440617865,30.0,9.0,1.0,35.0,0.0,46.00084799338386,43.50084799338386,2.5,nan,0.0,0,0,0,0
143,1,right_lane,nop,nan,40,0,22.143957345971565,10.0,24.0,6.0,22.0,0.0,52.17392451624606,43.42392451624605,8.75,nan,0.0,0,0,0,0
144,1,right_lane,nop,nan,40,0,21.143957345971565,0.0,31.0,9.0,16.0,0.0,53.63025852782158,41.63025852782158,12.0,nan,0.0,0,0,0,0
145,1,right_lane,nop,nan,40,0,26.14390835288824,11.0,10.0,19.0,15.0,0.0,61.874685639886906,49.624685639886906,12.25,nan,0.0,0,0,0,0
146,1,right_lane,nop,nan,40,0,21.268957344286388,7.0,9.0,24.0,12.0,0.0,56.32713626735766,41.82713626735767,14.5,nan,0.0,0,0,0,0
