episode_id,policy_freq,profile,method,filter,value,episode_length,collision,mean_speed,total_cost,total_avoided_cost,total_expected_cost,total_reward,total_basic_reward,total_added_reward,mean_iterations_to_converge,convergence_rate,outcome_unchanged_count,outcome_naively_augmented_count,outcome_rcps_augmented_count,outcome_projection_count,lane_0_time,lane_1_time,lane_2_time,lane_3_time
117,1,right_lane,fixed,True,1.0,4,1,28.560859461281616,3.333333333333333,0.33333333333333337,3.603228509426117,4.666666666666667,4.0,0.6666666666666666,nan,0.0,0,0,4,0,3.0,1.0,0.0,0.0
118,1,right_lane,fixed,True,1.0,40,0,21.268957345971565,1.6666666666666665,11.66666666666667,6.0354133695364,58.83333333333333,40.0,18.833333333333332,nan,0.0,0,0,40,0,0.0,0.0,6.0,34.0
119,1,right_lane,fixed,True,1.0,40,0,20.643957345971565,0.3333333333333333,4.999999999999999,2.569884667062297,59.83333333333333,40.0,19.833333333333332,nan,0.0,0,0,40,0,0.0,0.0,1.0,39.0
120,1,right_lane,fixed,True,1.0,40,0,20.893957345971565,5.0,6.666666666666664,8.019779458532753,57.83333333333333,40.0,17.833333333333336,nan,0.0,0,0,40,0,0.0,5.0,3.0,32.0
121,1,right_lane,fixed,True,1.0,40,0,22.875005701013844,22.000000000000004,0.0,24.459192521870136,48.66666666666666,40.0,8.666666666666673,nan,0.0,0,0,40,0,0.0,30.0,8.0,2.0
122,1,right_lane,fixed,True,1.0,40,0,20.893957345971565,0.0,10.0,3.800960609689355,60.0,40.0,20.0,nan,0.0,0,0,40,0,0.0,0.0,0.0,40.0
123,1,right_lane,fixed,True,1.0,40,0,22.393671888492957,3.0,9.333333333333332,7.220920332241803,58.5,40.0,18.5,nan,0.0,0,0,40,0,1.0,4.0,1.0,34.0
124,1,right_lane,fixed,True,1.0,40,0,26.747832295741347,37.00000000000001,0.0,36.63547882437706,42.00000000000001,40.0,2.0,nan,0.0,0,0,40,0,32.0,7.0,1.0,0.0
125,1,right_lane,fixed,True,1.0,40,0,21.768957345967646,0.3333333333333333,9.666666666666666,4.101955988211557,59.333333333333336,40.0,19.333333333333336,nan,0.0,0,0,40,0,0.0,0.0,2.0,38.0
126,1,right_lane,fixed,True,1.0,40,0,20.143957345971565,1.0,13.33333333333334,5.158507317304611,59.5,40.0,19.5,nan,0.0,0,0,40,0,0.0,0.0,3.0,37.0
127,1,right_lane,fixed,True,1.0,40,0,21.643957345971565,0.6666666666666666,1.9999999999999998,2.8080241909483448,59.666666666666664,40.0,19.666666666666664,nan,0.0,0,0,40,0,0.0,1.0,2.0,37.0
128,1,right_lane,fixed,True,1.0,40,0,22.018957345971565,1.6666666666666665,10.333333333333334,5.718208771431819,59.16666666666667,40.0,19.166666666666668,nan,0.0,0,0,40,0,1.0,1.0,3.0,35.0
